"Time","Value"
2021-02-14 22:00:00,3932123136
2021-02-15 04:00:00,4000542720
2021-02-15 10:00:00,4031098880
2021-02-15 16:00:00,4174917632
2021-02-15 22:00:00,834289664
2021-02-16 04:00:00,916987904
2021-02-16 10:00:00,937345024
2021-02-16 16:00:00,1151516672
2021-02-16 22:00:00,1446010880
2021-02-17 04:00:00,929280000
2021-02-17 10:00:00,781553664
2021-02-17 16:00:00,1534177280
2021-02-17 22:00:00,2154459136
2021-02-18 04:00:00,2377904128
2021-02-18 10:00:00,2479149056
2021-02-18 16:00:00,2954612736
2021-02-18 22:00:00,3435950080
2021-02-19 04:00:00,3616903168
2021-02-19 10:00:00,3740291072
2021-02-19 16:00:00,4188844032
2021-02-19 22:00:00,1188696064
2021-02-20 04:00:00,1307242496
2021-02-20 10:00:00,1368682496
2021-02-20 16:00:00,1592561664
2021-02-20 22:00:00,1882615808
2021-02-21 04:00:00,2008330240
2021-02-21 10:00:00,2063347712
2021-02-21 16:00:00,996237312
2021-02-21 22:00:00,1412497408
2021-02-22 04:00:00,1593671680
2021-02-22 10:00:00,1646755840
2021-02-22 16:00:00,2018435072
2021-02-22 22:00:00,2389327872
2021-02-23 04:00:00,2551447552
2021-02-23 10:00:00,2678956032
2021-02-23 16:00:00,1133514752
2021-02-23 22:00:00,1597378560
2021-02-24 04:00:00,1847382016
2021-02-24 10:00:00,1961234432
2021-02-24 16:00:00,2400079872
2021-02-24 22:00:00,2984030208
2021-02-25 04:00:00,3170791424
2021-02-25 10:00:00,3273453568
2021-02-25 16:00:00,3572912128
2021-02-25 22:00:00,4093227008
2021-02-26 04:00:00,1066270720
2021-02-26 10:00:00,1141317632
2021-02-26 16:00:00,1406296064
2021-02-26 22:00:00,1632477184
2021-02-27 04:00:00,1711104000
2021-02-27 10:00:00,1737080832
2021-02-27 16:00:00,1874223104
2021-02-27 22:00:00,2030313472
2021-02-28 04:00:00,2149793792
2021-02-28 10:00:00,2183913472
2021-02-28 16:00:00,2386173952
2021-02-28 22:00:00,2682511360
2021-03-01 04:00:00,2848251904
2021-03-01 10:00:00,2962128896
2021-03-01 16:00:00,3518521344
2021-03-01 22:00:00,3852001280
2021-03-02 04:00:00,4001185792
2021-03-02 10:00:00,4067311616
2021-03-02 16:00:00,840724480
2021-03-02 22:00:00,1227886592
2021-03-03 04:00:00,1471500288
2021-03-03 10:00:00,1577873408
2021-03-03 16:00:00,1177202688
2021-03-03 22:00:00,1898770432
2021-03-04 04:00:00,2211254272
2021-03-04 10:00:00,2367156224
2021-03-04 16:00:00,2858020864
2021-03-04 22:00:00,3376140288
2021-03-05 04:00:00,3549368320
2021-03-05 10:00:00,3622449152
2021-03-05 16:00:00,3867406336
2021-03-05 22:00:00,4062728192
2021-03-06 04:00:00,592748544
2021-03-06 10:00:00,672088064
2021-03-06 16:00:00,894287872
2021-03-06 22:00:00,1114800128
2021-03-07 04:00:00,1206919168
2021-03-07 10:00:00,1279500288
2021-03-07 16:00:00,1555398656
2021-03-07 22:00:00,1908817920
2021-03-08 04:00:00,2075934720
2021-03-08 10:00:00,2153275392
2021-03-08 16:00:00,2578980864
2021-03-08 22:00:00,3049349120
2021-03-09 04:00:00,3189071872
2021-03-09 10:00:00,3251937280
2021-03-09 16:00:00,3521937408
2021-03-09 22:00:00,3972669440
2021-03-10 04:00:00,4158554112
2021-03-10 10:00:00,590737408
2021-03-10 16:00:00,1117876224
2021-03-10 22:00:00,1589547008
2021-03-11 04:00:00,1830248448
2021-03-11 10:00:00,1927245824
2021-03-11 16:00:00,2330243072
2021-03-11 22:00:00,2873413632
2021-03-12 04:00:00,471592960
2021-03-12 10:00:00,644317184
2021-03-12 16:00:00,1064763392
2021-03-12 22:00:00,1716215808
2021-03-13 04:00:00,1817354240
2021-03-13 10:00:00,1879588864
2021-03-13 16:00:00,2080178176
2021-03-13 22:00:00,2262974464
2021-03-14 05:00:00,2379759616
2021-03-14 11:00:00,2433622016
2021-03-14 17:00:00,2628141056
2021-03-14 23:00:00,2875146240
2021-03-15 05:00:00,3012698112
2021-03-15 11:00:00,775032832
2021-03-15 17:00:00,1167499264
2021-03-15 23:00:00,1362079744
2021-03-16 05:00:00,1431339008
2021-03-16 11:00:00,1497214976
2021-03-16 17:00:00,735416320
2021-03-16 23:00:00,1130270720
2021-03-17 05:00:00,1201582080
2021-03-17 11:00:00,1310494720
2021-03-17 17:00:00,1473368064
2021-03-17 23:00:00,610332672
2021-03-18 05:00:00,683233280
2021-03-18 11:00:00,741175296
2021-03-18 17:00:00,498540544
2021-03-18 23:00:00,809058304
2021-03-19 05:00:00,871743488
2021-03-19 11:00:00,632184832
2021-03-19 17:00:00,833789952
2021-03-19 23:00:00,432312320
2021-03-20 05:00:00,550285312
2021-03-20 11:00:00,584855552
2021-03-20 17:00:00,660238336
2021-03-20 23:00:00,745795584
2021-03-21 05:00:00,768241664
2021-03-21 11:00:00,795684864
2021-03-21 17:00:00,890818560
2021-03-21 23:00:00,1019449344
2021-03-22 05:00:00,1049178112
2021-03-22 11:00:00,1111306240
2021-03-22 17:00:00,1264029696
2021-03-22 23:00:00,1370607616
2021-03-23 05:00:00,1427918848
2021-03-23 11:00:00,1465307136
2021-03-23 17:00:00,1614024704
2021-03-23 23:00:00,1714122752
2021-03-24 05:00:00,1745137664
2021-03-24 11:00:00,1787056128
2021-03-24 17:00:00,1908936704
2021-03-24 23:00:00,2047053824
2021-03-25 05:00:00,2089693184
2021-03-25 11:00:00,2129317888
2021-03-25 17:00:00,2285219840
2021-03-25 23:00:00,2396573696
